congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nokken_poole_dim1,nokken_poole_dim2
97,House,14874,46,4,MS,100,2,2,"DOWDY, Charles Wayne",D000466,1943,,-0.259,0.724,-0.299,0.879
97,House,835,34,5,MO,100,0,1,"BOLLING, Richard Walker",B000605,1916,1991,-0.504,0.171,-0.508,0.132
97,House,12009,34,1,MO,100,0,1,"CLAY, William Lacy, Sr.",C000488,1931,,-0.49,-0.872,-0.988,0.152
97,House,14057,34,7,MO,200,0,1,"TAYLOR, Gene",T000075,1928,1998,0.328,0.442,0.305,0.504
97,House,14410,34,6,MO,200,0,1,"COLEMAN, Earl Thomas",C000618,1943,,0.262,-0.265,0.197,-0.087
97,House,14421,34,3,MO,100,0,1,"GEPHARDT, Richard Andrew",G000132,1941,,-0.416,0.245,-0.237,0.333
97,House,14451,34,4,MO,100,0,1,"SKELTON, Isaac Newton, IV (Ike)",S000465,1931,2013,-0.172,0.724,-0.109,0.873
97,House,14459,34,9,MO,100,0,1,"VOLKMER, Harold Lee",V000112,1931,2011,-0.196,0.329,-0.166,0.237
97,House,14465,34,2,MO,100,0,1,"YOUNG, Robert Anton, III",Y000051,1923,2007,-0.3,0.458,-0.22,0.465
97,House,14800,34,8,MO,200,0,1,"BAILEY, R. Wendell",B000047,1940,,0.47,-0.221,0.464,-0.165
97,House,14819,34,10,MO,200,0,1,"EMERSON, Norvell William (Bill)",E000174,1938,1996,0.332,-0.125,0.481,-0.433
97,House,14437,64,2,MT,200,0,1,"MARLENEE, Ronald Charles",M000139,1935,,0.393,-0.212,0.304,0
97,House,14672,64,1,MT,100,0,1,"WILLIAMS, John Patrick",W000520,1937,,-0.315,-0.138,-0.436,-0.061
97,House,14276,35,3,NE,200,0,1,"SMITH, Virginia Dodd",S000622,1911,2006,0.238,0.033,0.277,-0.103
97,House,14605,35,1,NE,200,0,1,"BEREUTER, Douglas Kent",B000403,1939,,0.231,-0.347,0.229,-0.324
97,House,14810,35,2,NE,200,0,1,"DAUB, Harold John, Jr., (Hal)",D000065,1941,,0.391,-0.322,0.315,-0.259
97,House,14272,65,1,NV,100,0,1,"SANTINI, James David",S000058,1937,2015,-0.074,0.132,-0.008,0.155
97,House,14284,4,1,NH,100,0,1,"D'AMOURS, Norman Edward",D000017,1937,,-0.17,-0.19,-0.179,-0.175
97,House,14826,4,2,NH,200,0,1,"GREGG, Judd Alan",G000445,1947,,0.429,-0.737,0.418,-0.516
97,House,8010,12,10,NJ,100,0,1,"RODINO, Peter Wallace, Jr.",R000374,1909,2005,-0.435,-0.224,-0.518,-0.289
97,House,10609,12,11,NJ,100,0,1,"MINISH, Joseph George",M000796,1916,2007,-0.299,-0.098,-0.351,-0.053
97,House,10739,12,3,NJ,100,0,1,"HOWARD, James John",H000840,1927,1988,-0.431,-0.018,-0.434,-0.002
97,House,12042,12,8,NJ,100,0,1,"ROE, Robert A.",R000383,1924,2014,-0.326,0.123,-0.314,0.086
97,House,12046,12,6,NJ,200,0,1,"FORSYTHE, Edwin Bell",F000286,1916,1984,0.326,-0.945,0.331,-0.944
97,House,14046,12,12,NJ,200,0,1,"RINALDO, Matthew John",R000262,1931,2008,0.023,-0.392,-0.017,-0.29
97,House,14221,12,5,NJ,200,0,1,"FENWICK, Millicent Hammond",F000078,1910,1992,0.134,-0.976,0.155,-0.764
97,House,14223,12,1,NJ,100,0,1,"FLORIO, James Joseph",F000215,1937,,-0.318,-0.101,-0.336,-0.149
97,House,14238,12,2,NJ,100,0,1,"HUGHES, William John",H000930,1932,,-0.153,-0.204,-0.142,-0.295
97,House,14426,12,9,NJ,200,0,1,"HOLLENBECK, Harold Capistran",H000722,1938,,-0.042,-0.624,-0.061,-0.614
97,House,14614,12,13,NJ,200,0,1,"COURTER, James Andrew",C000809,1941,,0.269,-0.465,0.216,-0.269
97,House,14631,12,14,NJ,100,0,1,"GUARINI, Frank Joseph, Jr.",G000511,1924,,-0.295,-0.047,-0.382,-0.017
97,House,14815,12,15,NJ,100,0,1,"DWYER, Bernard James",D000586,1921,1998,-0.373,0.048,-0.413,0.024
97,House,14855,12,7,NJ,200,0,1,"ROUKEMA, Margaret Scafati",R000465,1929,2014,0.162,-0.701,0.175,-0.536
97,House,14863,12,4,NJ,200,0,1,"SMITH, Christopher Henry",S000522,1953,,0.163,-0.169,0.058,-0.35
97,House,12022,66,1,NM,200,0,1,"LUJ脕N, Manuel, Jr.",L000506,1928,,0.272,-0.059,0.276,-0.184
97,House,14861,66,2,NM,200,0,1,"SKEEN, Joseph Richard",S000463,1927,2003,0.301,0.034,0.295,0.279
97,House,9017,13,28,NY,100,0,1,"STRATTON, Samuel Studdiford",S000997,1916,1990,-0.139,0.208,-0.184,0.566
97,House,10500,13,7,NY,100,0,1,"ADDABBO, Joseph Patrick",A000052,1925,1986,-0.402,-0.084,-0.418,-0.06
97,House,10551,13,8,NY,100,0,1,"ROSENTHAL, Benjamin Stanley",R000442,1923,1983,-0.562,-0.491,-0.477,-0.384
97,House,10596,13,34,NY,200,0,1,"HORTON, Frank Jefferson",H000797,1919,2004,-0.004,-0.359,0.04,-0.376
97,House,10705,13,22,NY,100,0,1,"BINGHAM, Jonathan Brewster",B000472,1914,1986,-0.509,-0.488,-0.492,-0.347
97,House,10712,13,35,NY,200,0,1,"CONABLE, Barber Benjamin, Jr.",C000666,1922,2003,0.371,-0.658,0.386,-0.489
97,House,10760,13,24,NY,100,0,1,"OTTINGER, Richard Lawrence",O000134,1929,,-0.391,-0.771,-0.447,-0.725
97,House,10768,13,11,NY,100,0,1,"SCHEUER, James Haas",S000124,1920,2005,-0.478,-0.349,-0.46,-0.084
97,House,12003,13,10,NY,100,0,1,"BIAGGI, Mario",B000432,1917,2015,-0.339,0.197,-0.363,0.098
97,House,12008,13,12,NY,100,0,1,"CHISHOLM, Shirley Anita",C000371,1924,2005,-0.605,-0.319,-0.623,-0.167
97,House,12013,13,25,NY,200,0,1,"FISH, Hamilton, Jr.",F000141,1926,1996,0.07,-0.423,0.051,-0.449
97,House,13020,13,38,NY,200,0,1,"KEMP, Jack French",K000086,1935,2009,0.3,-0.133,0.307,-0.216
97,House,13021,13,4,NY,200,0,1,"LENT, Norman Frederick",L000243,1931,2012,0.183,-0.24,0.167,-0.234
97,House,13033,13,23,NY,100,0,1,"PEYSER, Peter A.",P000280,1921,2014,-0.359,-0.099,-0.353,-0.101
97,House,13035,13,19,NY,100,0,1,"RANGEL, Charles B.",R000053,1930,,-0.514,-0.341,-0.609,-0.317
97,House,14015,13,26,NY,200,0,1,"GILMAN, Benjamin Arthur",G000212,1922,,0.043,-0.425,0.029,-0.482
97,House,14038,13,31,NY,200,0,1,"MITCHELL, Donald Jerome",M000808,1923,2003,0.097,-0.163,0.092,-0.161
97,House,14214,13,2,NY,100,0,1,"DOWNEY, Thomas Joseph",D000471,1949,,-0.384,-0.341,-0.427,-0.271
97,House,14248,13,36,NY,100,0,1,"LaFALCE, John Joseph",L000556,1939,,-0.357,0.112,-0.292,-0.261
97,House,14253,13,27,NY,100,0,1,"McHUGH, Matthew Francis",M000473,1938,,-0.353,-0.227,-0.369,-0.123
97,House,14264,13,37,NY,100,0,1,"NOWAK, Henry James",N000163,1935,,-0.332,-0.123,-0.334,-0.278
97,House,14269,13,14,NY,100,0,1,"RICHMOND, Frederick William",R000232,1923,,-0.564,-0.556,-0.601,-0.341
97,House,14277,13,13,NY,100,0,1,"SOLARZ, Stephen Joshua",S000673,1940,2010,-0.429,-0.258,-0.426,-0.114
97,House,14283,13,15,NY,100,0,1,"ZEFERETTI, Leo C.",Z000002,1927,,-0.305,0.285,-0.329,0.287
97,House,14289,13,39,NY,100,0,1,"LUNDINE, Stanley Nelson",L000516,1939,,-0.31,-0.273,-0.284,-0.329
97,House,14463,13,20,NY,100,0,1,"WEISS, Theodore S.",W000258,1927,1992,-0.564,-0.71,-0.594,-0.455
97,House,14470,13,21,NY,100,0,1,"GARCIA, Robert",G000047,1933,,-0.559,-0.349,-0.559,-0.408
97,House,14471,13,18,NY,200,0,1,"GREEN, Sedgwick William (Bill)",G000417,1929,2002,-0.044,-0.733,-0.033,-0.63
97,House,14610,13,1,NY,200,0,1,"CARNEY, William",C000165,1942,,0.326,-0.173,0.253,-0.085
97,House,14625,13,9,NY,100,0,1,"FERRARO, Geraldine Anne",F000088,1935,2011,-0.384,-0.014,-0.399,-0.039
97,House,14642,13,33,NY,200,0,1,"LEE, Gary Alcide",L000192,1933,,0.346,-0.247,0.346,-0.294
97,House,14662,13,29,NY,200,0,1,"SOLOMON, Gerald Brooks Hunt",S000675,1930,2001,0.492,-0.333,0.563,-0.525
97,House,14804,13,3,NY,200,0,1,"CARMAN, Gregory Wright",C000158,1937,,0.337,-0.18,0.337,-0.184
97,House,14838,13,6,NY,200,0,1,"LeBOUTILLIER, John",L000547,1953,,0.362,-0.492,0.354,-0.433
97,House,14840,13,30,NY,200,0,1,"MARTIN, David O'Brien",M000174,1944,2012,0.232,-0.232,0.261,-0.115
97,House,14845,13,5,NY,200,0,1,"McGRATH, Raymond Joseph",M000458,1942,,0.185,-0.45,0.222,-0.422
97,House,14846,13,17,NY,200,0,1,"MOLINARI, Guy Victor",M000842,1928,,0.255,-0.465,0.17,-0.278
97,House,14858,13,16,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.354,-0.391,-0.417,-0.377
97,House,14870,13,32,NY,200,0,1,"WORTLEY, George Cornelius",W000752,1926,2014,0.207,-0.094,0.258,-0.293
97,House,3321,47,2,NC,100,0,1,"FOUNTAIN, Lawrence H.",F000319,1913,2002,-0.041,0.73,-0.021,0.567
97,House,10574,47,10,NC,200,0,1,"BROYHILL, James Thomas",B000966,1927,,0.269,0.021,0.394,-0.094
97,House,10788,47,1,NC,100,0,1,"JONES, Walter Beaman, Sr.",J000256,1913,1992,-0.259,0.941,-0.295,0.726
97,House,14001,47,4,NC,100,0,1,"ANDREWS, Ike Franklin",A000207,1925,2010,-0.178,0.481,-0.186,0.518
97,House,14035,47,9,NC,200,0,1,"MARTIN, James Grubbs",M000183,1935,,0.347,-0.168,0.363,-0.143
97,House,14048,47,7,NC,100,0,1,"ROSE, Charles Grandison, III",R000436,1939,2012,-0.319,0.573,-0.276,0.507
97,House,14233,47,8,NC,100,0,1,"HEFNER, Willie Gathrel (Bill)",H000448,1930,2009,-0.264,0.609,-0.179,0.623
97,House,14262,47,5,NC,100,0,1,"NEAL, Stephen Lybrook",N000016,1934,,-0.145,0.112,-0.135,0.206
97,House,14464,47,3,NC,100,0,1,"WHITLEY, Charles Orville",W000419,1927,2002,-0.175,0.73,-0.128,0.811
97,House,14832,47,11,NC,200,0,1,"HENDON, William Martin",H000490,1944,,0.335,-0.122,0.373,0.045
97,House,14836,47,6,NC,200,0,1,"JOHNSTON, Walter Eugene, III",J000200,1936,,0.723,-0.69,0.786,-0.542
97,House,14812,36,1,ND,100,0,1,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09,-0.258,-0.12
97,House,5495,24,5,OH,200,0,1,"LATTA, Delbert Leroy",L000116,1920,2016,0.391,-0.084,0.42,-0.072
97,House,10502,24,17,OH,200,1,1,"ASHBROOK, John Milan",A000221,1928,1982,0.612,0.239,0.511,0.151
97,House,10773,24,11,OH,200,0,1,"STANTON, John William",S000804,1924,2002,0.135,-0.31,0.202,-0.194
97,House,10786,24,7,OH,200,0,1,"BROWN, Clarence J., Jr.",B000910,1927,,0.3,-0.284,0.258,-0.143
97,House,11034,24,10,OH,200,0,1,"MILLER, Clarence E.",M000718,1917,2011,0.416,-0.304,0.483,-0.623
97,House,11058,24,15,OH,200,0,1,"WYLIE, Chalmers Pangburn",W000781,1920,1998,0.23,-0.13,0.203,-0.336
97,House,12030,24,21,OH,100,0,1,"STOKES, Louis",S000948,1925,2015,-0.578,-0.312,-0.615,-0.268
97,House,13040,24,14,OH,100,0,1,"SEIBERLING, John Frederick",S000230,1918,2008,-0.496,-0.457,-0.57,-0.318
97,House,14018,24,4,OH,200,1,1,"GUYER, Tennyson",G000537,1913,1981,0.217,-0.059,0.195,-0.579
97,House,14045,24,16,OH,200,0,1,"REGULA, Ralph Straus",R000141,1924,,0.221,-0.223,0.171,-0.219
97,House,14070,24,2,OH,100,0,1,"LUKEN, Thomas Andrew",L000508,1925,,-0.163,-0.077,-0.156,-0.198
97,House,14225,24,1,OH,200,0,1,"GRADISON, Willis David, Jr.",G000349,1928,,0.233,-0.338,0.298,-0.487
97,House,14245,24,8,OH,200,0,1,"KINDNESS, Thomas Norman",K000190,1929,2004,0.419,-0.051,0.419,-0.066
97,House,14260,24,23,OH,100,0,1,"MOTTL, Ronald Milton",M001044,1934,,0.021,-0.29,-0.017,-0.215
97,House,14402,24,18,OH,100,0,1,"APPLEGATE, Douglas Earl",A000214,1928,,-0.106,0.166,-0.082,0.14
97,House,14443,24,20,OH,100,0,1,"OAKAR, Mary Rose",O000001,1940,,-0.4,0.07,-0.374,0.023
97,House,14445,24,13,OH,100,0,1,"PEASE, Donald James",P000170,1931,2002,-0.308,-0.329,-0.311,-0.301
97,House,14632,24,3,OH,100,0,1,"HALL, Tony Patrick",H000074,1942,,-0.28,0.155,-0.186,-0.107
97,House,14671,24,19,OH,200,0,1,"WILLIAMS, Lyle",W000528,1942,2008,0.037,-0.139,0.04,-0.115
97,House,14818,24,22,OH,100,0,1,"ECKART, Dennis Edward",E000031,1950,,-0.242,-0.258,-0.311,-0.193
97,House,14844,24,6,OH,200,0,1,"McEWEN, Bob",M000432,1950,,0.359,0.089,0.303,-0.095
97,House,14859,24,12,OH,100,0,1,"SHAMANSKY, Robert Norton",S000282,1927,2011,-0.279,-0.073,-0.277,-0.08
97,House,14867,24,9,OH,200,0,1,"WEBER, Edward Ford",W000235,1931,,0.258,-0.325,0.258,-0.325
97,House,14875,24,4,OH,200,2,2,"OXLEY, Michael Garver",O000163,1944,2016,0.382,-0.093,0.345,-0.133
97,House,14878,24,17,OH,200,2,2,"ASHBROOK, Jean Spencer",A000220,1934,,0.702,0.152,0.702,0.167
97,House,14026,53,1,OK,100,0,1,"JONES, James Robert",J000232,1939,,-0.095,0.444,-0.199,0.425
97,House,14219,53,6,OK,100,0,1,"ENGLISH, Glenn Lee, Jr.",E000184,1940,,-0.027,0.603,-0.047,0.58
97,House,14415,53,5,OK,200,0,1,"EDWARDS, Marvin Henry (Mickey)",E000077,1937,,0.394,-0.05,0.395,0.028
97,House,14462,53,3,OK,100,0,1,"WATKINS, Wesley Wade",W000194,1938,,-0.126,0.741,-0.229,0.973
97,House,14667,53,2,OK,100,0,1,"SYNAR, Michael Lynn",S001139,1950,1996,-0.321,-0.032,-0.269,-0.055
97,House,14843,53,4,OK,100,0,1,"McCURDY, David Keith",M000398,1950,,-0.112,0.299,-0.079,0.445
97,House,14201,72,1,OR,100,0,1,"AuCOIN, Les",A000337,1942,,-0.231,-0.418,-0.321,-0.398
97,House,14281,72,4,OR,100,0,1,"WEAVER, James Howard",W000227,1927,,-0.311,-0.578,-0.356,-0.61
97,House,14864,72,2,OR,200,0,1,"SMITH, Dennis Alan (Denny)",S000527,1938,,0.603,-0.182,0.7,0.022
97,House,14871,72,3,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.323,-0.443,-0.355,-0.423
97,House,10607,14,10,PA,200,0,1,"McDADE, Joseph Michael",M000399,1931,,0.093,-0.355,0.04,-0.272
97,House,11067,14,20,PA,100,0,1,"GAYDOS, Joseph Matthew",G000105,1926,2015,-0.278,0.398,-0.303,0.435
97,House,12010,14,13,PA,200,0,1,"COUGHLIN, Robert Lawrence",C000807,1929,2001,0.204,-0.844,0.253,-0.897
97,House,12035,14,6,PA,100,0,1,"YATRON, Gus",Y000014,1927,2003,-0.174,0.094,-0.16,0.143
97,House,14052,14,9,PA,200,0,1,"SHUSTER, E. G. (Bud)",S000394,1932,,0.416,0.144,0.354,-0.001
97,House,14072,14,12,PA,100,0,1,"MURTHA, John Patrick, Jr.",M001120,1932,2010,-0.265,0.569,-0.349,0.712
97,House,14217,14,7,PA,100,0,1,"EDGAR, Robert William",E000043,1943,2013,-0.334,-0.718,-0.421,-0.688
97,House,14273,14,5,PA,200,0,1,"SCHULZE, Richard Taylor",S000146,1929,,0.271,-0.036,0.307,-0.079
97,House,14288,14,19,PA,200,0,1,"GOODLING, William Franklin",G000291,1927,,0.336,-0.494,0.394,-0.919
97,House,14416,14,17,PA,100,0,1,"ERTEL, Allen Edward",E000208,1937,2015,-0.171,0.017,-0.246,0.029
97,House,14434,14,3,PA,100,1,1,"LEDERER, Raymond Francis",L000187,1938,2008,-0.391,0.233,-0.774,0.633
97,House,14436,14,24,PA,200,0,1,"MARKS, Marc Lincoln",M000136,1927,,-0.011,-0.399,0.008,-0.366
97,House,14441,14,22,PA,100,0,1,"MURPHY, Austin John",M001088,1927,,-0.081,-0.357,-0.148,-0.209
97,House,14460,14,18,PA,100,0,1,"WALGREN, Douglas",W000044,1940,,-0.247,-0.317,-0.233,-0.324
97,House,14461,14,16,PA,200,0,1,"WALKER, Robert Smith",W000068,1942,,0.581,-0.639,0.596,-0.803
97,House,14603,14,21,PA,100,0,1,"BAILEY, Donald Allen",B000037,1945,,-0.347,0.573,-0.398,0.65
97,House,14612,14,23,PA,200,0,1,"CLINGER, William Floyd, Jr.",C000523,1929,,0.176,-0.221,0.149,-0.323
97,House,14622,14,4,PA,200,0,1,"DOUGHERTY, Charles Francis",D000446,1937,,-0.018,-0.154,0.012,-0.049
97,House,14629,14,2,PA,100,0,1,"GRAY, William Herbert, III",G000402,1941,2013,-0.511,-0.219,-0.606,-0.226
97,House,14654,14,15,PA,200,0,1,"RITTER, Donald Lawrence",R000277,1940,,0.268,-0.154,0.332,-0.35
97,House,14807,14,8,PA,200,0,1,"COYNE, James Kitchenman, III",C000845,1946,,0.223,-0.449,0.225,-0.462
97,House,14808,14,14,PA,100,0,1,"COYNE, William Joseph",C000846,1936,2013,-0.494,-0.119,-0.446,0.007
97,House,14823,14,1,PA,328,0,1,"FOGLIETTA, Thomas Michael",F000235,1928,2004,-0.506,-0.057,-0.392,-0.17
97,House,14849,14,11,PA,200,0,1,"NELLIGAN, James Leo",N000027,1929,,0.13,-0.1,0.129,-0.093
97,House,14876,14,3,PA,100,2,2,"SMITH, Joseph Francis",S000579,1920,1999,-0.369,0.445,-0.363,0.424
97,House,94602,14,25,PA,200,0,1,"ATKINSON, Eugene Vincent",A000329,1927,2016,0.069,-0.186,0.069,-0.179
97,House,10561,5,1,RI,100,0,1,"ST. GERMAIN, Fernand Joseph",S000762,1928,2014,-0.355,-0.091,-0.312,-0.098
97,House,14857,5,2,RI,200,0,1,"SCHNEIDER, Claudine",S000136,1947,,-0.026,-0.733,-0.051,-0.645
97,House,13042,48,2,SC,200,0,1,"SPENCE, Floyd Davidson",S000718,1928,2001,0.32,0.185,0.273,0.35
97,House,14212,48,3,SC,100,0,1,"DERRICK, Butler Carson, Jr.",D000267,1936,2014,-0.215,0.258,-0.186,0.183
97,House,14235,48,5,SC,100,0,1,"HOLLAND, Kenneth Lamar",H000719,1934,,-0.246,0.523,-0.156,0.592
97,House,14609,48,4,SC,200,0,1,"CAMPBELL, Carroll Ashmore, Jr.",C000079,1940,2005,0.306,0.115,0.285,0.212
97,House,14830,48,1,SC,200,0,1,"HARTNETT, Thomas Forbes",H000302,1941,,0.503,0.142,0.473,-0.012
97,House,14848,48,6,SC,200,0,1,"NAPIER, John Light",N000005,1947,,0.177,0.294,0.175,0.309
97,House,14617,37,1,SD,100,0,1,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114,-0.239,-0.037
97,House,14851,37,2,SD,200,0,1,"ROBERTS, Clint Ronald",R000308,1935,,0.416,0.043,0.414,0.056
97,House,10616,54,1,TN,200,0,1,"QUILLEN, James Henry",Q000013,1916,2003,0.246,0.23,0.201,0.413
97,House,10719,54,2,TN,200,0,1,"DUNCAN, John James",D000534,1919,1988,0.194,0.21,0.147,0.299
97,House,12038,54,7,TN,100,0,1,"JONES, Ed",J000216,1912,1999,-0.245,0.827,-0.214,0.682
97,House,14004,54,6,TN,200,0,1,"BEARD, Robin Leo, Jr.",B000280,1939,2007,0.297,0.34,0.261,0.259
97,House,14224,54,8,TN,100,0,1,"FORD, Harold Eugene",F000261,1945,,-0.438,-0.064,-0.589,0.024
97,House,14251,54,3,TN,100,0,1,"LLOYD, Marilyn Laird",L000381,1929,,-0.058,0.452,-0.181,0.844
97,House,14423,54,4,TN,100,0,1,"GORE, Albert Arnold, Jr.",G000321,1948,,-0.316,0.155,-0.415,0.377
97,House,14607,54,5,TN,100,0,1,"BONER, William Hill",B000615,1945,,-0.228,0.455,-0.217,0.439
97,House,1077,49,9,TX,100,0,1,"BROOKS, Jack Bascom",B000880,1922,2012,-0.407,0.725,-0.349,0.547
97,House,10391,49,12,TX,100,0,1,"WRIGHT, James Claude, Jr.",W000763,1922,2015,-0.383,0.672,-0.371,0.703
97,House,10520,49,20,TX,100,0,1,"GONZ脕LEZ, Henry B.",G000272,1916,2000,-0.538,0.558,-0.695,0.719
97,House,10614,49,10,TX,100,0,1,"PICKLE, James Jarrell (Jake)",P000328,1913,2005,-0.218,0.523,-0.106,0.225
97,House,10716,49,15,TX,100,0,1,"de la GARZA, Eligio, II (Kika)",D000203,1927,,-0.255,0.757,-0.251,0.62
97,House,10783,49,16,TX,100,0,1,"WHITE, Richard Crawford",W000390,1923,1998,-0.137,0.601,-0.074,0.717
97,House,11023,49,23,TX,100,0,1,"KAZEN, Abraham, Jr.",K000025,1919,1987,-0.219,0.747,-0.185,0.87
97,House,11066,49,3,TX,200,0,1,"COLLINS, James Mitchell",C000638,1916,1989,0.679,0.122,0.642,0.045
97,House,13002,49,7,TX,200,0,1,"ARCHER, William Reynolds, Jr.",A000215,1928,,0.496,0.2,0.559,0.105
97,House,14062,49,2,TX,100,0,1,"WILSON, Charles",W000570,1933,2010,-0.196,0.474,-0.137,0.644
97,House,14234,49,13,TX,100,0,1,"HIGHTOWER, Jack English",H000582,1926,2013,-0.115,0.711,-0.055,0.421
97,House,14290,49,22,TX,200,0,1,"PAUL, Ronald Ernest",P000583,1935,,0.863,-0.505,0.908,-0.418
97,House,14291,49,1,TX,100,0,1,"HALL, Sam Blakeley, Jr.",H000070,1924,1994,0.054,0.936,0.032,0.859
97,House,14439,49,5,TX,100,0,1,"MATTOX, James Albon",M000260,1943,2008,-0.19,-0.041,-0.358,0.008
97,House,14626,49,24,TX,100,0,1,"FROST, Jonas Martin",F000392,1942,,-0.316,0.354,-0.391,0.443
97,House,14633,49,19,TX,100,0,1,"HANCE, Kent Ronald",H000144,1942,,-0.042,0.747,-0.025,0.843
97,House,14641,49,11,TX,100,0,1,"LEATH, James Marvin",L000180,1931,2000,0.049,0.999,0.097,0.995
97,House,14643,49,18,TX,100,0,1,"LELAND, George Thomas (Mickey)",L000237,1944,1989,-0.596,-0.228,-0.642,-0.249
97,House,14645,49,21,TX,200,0,1,"LOEFFLER, Thomas Gilbert",L000396,1946,,0.425,0.229,0.387,0.374
97,House,14664,49,17,TX,100,0,1,"STENHOLM, Charles Walter",S000851,1938,,0.019,1,0.204,0.833
97,House,14822,49,8,TX,200,0,1,"FIELDS, Jack Milton, Jr.",F000111,1952,,0.541,-0.128,0.578,-0.082
97,House,14828,49,4,TX,100,0,1,"HALL, Ralph Moody",H000067,1923,,0.096,0.995,0.022,0.872
97,House,14850,49,14,TX,100,0,1,"PATMAN, William Neff",P000104,1927,2008,-0.03,0.923,-0.117,0.993
97,House,94628,49,6,TX,100,0,1,"GRAMM, William Philip (Phil)",G000365,1942,,0.215,0.755,0.395,0.896
97,House,14438,67,2,UT,200,0,1,"MARRIOTT, David Daniel",M000143,1939,,0.264,0.097,0.203,0.111
97,House,14829,67,1,UT,200,0,1,"HANSEN, James Vear",H000172,1932,,0.496,0.143,0.48,0.179
97,House,14240,6,1,VT,200,0,1,"JEFFORDS, James Merrill",J000072,1934,2014,0.014,-0.687,-0.002,-0.642
97,House,9802,40,9,VA,200,0,1,"WAMPLER, William Creed",W000121,1926,2012,0.146,0.212,0.145,0.29
97,House,12011,40,5,VA,100,0,1,"DANIEL, Wilbur Clarence (Dan)",D000038,1914,1988,0.161,0.775,0.218,0.729
97,House,12033,40,2,VA,200,0,1,"WHITEHURST, George William",W000406,1925,,0.233,0.06,0.241,0.148
97,House,13036,40,7,VA,200,0,1,"ROBINSON, James Kenneth",R000337,1916,1990,0.333,0.377,0.334,0.381
97,House,13055,40,6,VA,200,0,1,"BUTLER, Manley Caldwell",B001182,1925,2014,0.332,-0.06,0.455,-0.531
97,House,14013,40,4,VA,200,0,1,"DANIEL, Robert Williams, Jr.",D000037,1936,2012,0.318,0.346,0.36,0.271
97,House,14043,40,8,VA,200,0,1,"PARRIS, Stanford E.",P000080,1929,2010,0.287,-0.179,0.192,0.027
97,House,14456,40,1,VA,200,0,1,"TRIBLE, Paul Seward, Jr.",T000367,1946,,0.263,0.036,0.236,0.09
97,House,14802,40,3,VA,200,0,1,"BLILEY, Thomas Jerome, Jr.",B000556,1932,,0.382,-0.13,0.363,0.117
97,House,14869,40,10,VA,200,0,1,"WOLF, Frank Rudolph",W000672,1939,,0.284,-0.213,0.176,-0.084
97,House,10726,73,5,WA,100,0,1,"FOLEY, Thomas Stephen",F000239,1929,2013,-0.354,0.192,-0.38,0.433
97,House,14044,73,1,WA,200,0,1,"PRITCHARD, Joel McFee",P000546,1925,1997,0.109,-0.587,0.084,-0.515
97,House,14208,73,3,WA,100,0,1,"BONKER, Don Leroy",B000620,1937,,-0.336,-0.059,-0.312,0.021
97,House,14413,73,6,WA,100,0,1,"DICKS, Norman DeValois",D000327,1940,,-0.312,0.11,-0.317,0.286
97,House,14646,73,7,WA,100,0,1,"LOWRY, Michael Edward",L000486,1939,,-0.401,-0.563,-0.435,-0.454
97,House,14666,73,2,WA,100,0,1,"SWIFT, Allan Byron",S001115,1935,,-0.43,0.099,-0.313,-0.065
97,House,14847,73,4,WA,200,0,1,"MORRISON, Sidney Wallace",M000999,1933,,0.153,-0.158,0.21,0.001
97,House,6584,56,1,WV,100,0,1,"MOLLOHAN, Robert Homer",M000845,1909,1999,-0.349,0.586,-0.4,0.811
97,House,14448,56,4,WV,100,0,1,"RAHALL, Nick Joe, II",R000011,1949,,-0.306,0.45,-0.44,0.202
97,House,14801,56,2,WV,200,0,1,"BENEDICT, Cleveland Keith",B000358,1935,,0.265,-0.054,0.269,-0.08
97,House,14865,56,3,WV,200,0,1,"STATON, David Michael",S000818,1940,2014,0.33,0.034,0.328,0.041
97,House,5101,25,2,WI,100,0,1,"KASTENMEIER, Robert William",K000020,1924,2015,-0.514,-0.452,-0.57,-0.413
97,House,7824,25,5,WI,100,0,1,"REUSS, Henry Schoellkopf",R000165,1912,2002,-0.481,-0.278,-0.468,-0.275
97,House,10463,25,4,WI,100,0,1,"ZABLOCKI, Clement John",Z000001,1912,1983,-0.355,0.293,-0.324,0.332
97,House,12036,25,7,WI,100,0,1,"OBEY, David Ross",O000007,1938,,-0.45,-0.063,-0.425,-0.222
97,House,13003,25,1,WI,100,0,1,"ASPIN, Leslie",A000224,1938,1995,-0.32,-0.125,-0.319,-0.108
97,House,14655,25,8,WI,200,0,1,"ROTH, Toby A.",R000459,1938,,0.351,-0.21,0.268,-0.167
97,House,14657,25,9,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.641,-0.594,0.459,-0.452
97,House,14675,25,6,WI,200,0,1,"PETRI, Thomas Evert",P000265,1940,,0.379,-0.367,0.306,-0.555
