congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2
97,House,10551,13,8,NY,100,0,1,"ROSENTHAL, Benjamin Stanley",R000442,1923,1983,-0.562,-0.491
97,House,10596,13,34,NY,200,0,1,"HORTON, Frank Jefferson",H000797,1919,2004,-0.004,-0.359
97,House,10705,13,22,NY,100,0,1,"BINGHAM, Jonathan Brewster",B000472,1914,1986,-0.509,-0.488
97,House,10712,13,35,NY,200,0,1,"CONABLE, Barber Benjamin, Jr.",C000666,1922,2003,0.371,-0.658
97,House,10760,13,24,NY,100,0,1,"OTTINGER, Richard Lawrence",O000134,1929,,-0.391,-0.771
97,House,10768,13,11,NY,100,0,1,"SCHEUER, James Haas",S000124,1920,2005,-0.478,-0.349
97,House,12003,13,10,NY,100,0,1,"BIAGGI, Mario",B000432,1917,2015,-0.339,0.197
97,House,12008,13,12,NY,100,0,1,"CHISHOLM, Shirley Anita",C000371,1924,2005,-0.605,-0.319
97,House,12013,13,25,NY,200,0,1,"FISH, Hamilton, Jr.",F000141,1926,1996,0.07,-0.423
97,House,13020,13,38,NY,200,0,1,"KEMP, Jack French",K000086,1935,2009,0.3,-0.133
97,House,13021,13,4,NY,200,0,1,"LENT, Norman Frederick",L000243,1931,2012,0.183,-0.24
97,House,13033,13,23,NY,100,0,1,"PEYSER, Peter A.",P000280,1921,2014,-0.359,-0.099
97,House,13035,13,19,NY,100,0,1,"RANGEL, Charles B.",R000053,1930,,-0.514,-0.341
97,House,14015,13,26,NY,200,0,1,"GILMAN, Benjamin Arthur",G000212,1922,,0.043,-0.425
97,House,14038,13,31,NY,200,0,1,"MITCHELL, Donald Jerome",M000808,1923,2003,0.097,-0.163
97,House,14214,13,2,NY,100,0,1,"DOWNEY, Thomas Joseph",D000471,1949,,-0.384,-0.341
97,House,14248,13,36,NY,100,0,1,"LaFALCE, John Joseph",L000556,1939,,-0.357,0.112
97,House,14253,13,27,NY,100,0,1,"McHUGH, Matthew Francis",M000473,1938,,-0.353,-0.227
97,House,14264,13,37,NY,100,0,1,"NOWAK, Henry James",N000163,1935,,-0.332,-0.123
97,House,14269,13,14,NY,100,0,1,"RICHMOND, Frederick William",R000232,1923,,-0.564,-0.556
97,House,14277,13,13,NY,100,0,1,"SOLARZ, Stephen Joshua",S000673,1940,2010,-0.429,-0.258
97,House,14283,13,15,NY,100,0,1,"ZEFERETTI, Leo C.",Z000002,1927,,-0.305,0.285
97,House,14289,13,39,NY,100,0,1,"LUNDINE, Stanley Nelson",L000516,1939,,-0.31,-0.273
97,House,14463,13,20,NY,100,0,1,"WEISS, Theodore S.",W000258,1927,1992,-0.564,-0.71
97,House,14470,13,21,NY,100,0,1,"GARCIA, Robert",G000047,1933,,-0.559,-0.349
97,House,14471,13,18,NY,200,0,1,"GREEN, Sedgwick William (Bill)",G000417,1929,2002,-0.044,-0.733
97,House,14610,13,1,NY,200,0,1,"CARNEY, William",C000165,1942,,0.326,-0.173
97,House,14625,13,9,NY,100,0,1,"FERRARO, Geraldine Anne",F000088,1935,2011,-0.384,-0.014
97,House,14642,13,33,NY,200,0,1,"LEE, Gary Alcide",L000192,1933,,0.346,-0.247
97,House,14662,13,29,NY,200,0,1,"SOLOMON, Gerald Brooks Hunt",S000675,1930,2001,0.492,-0.333
97,House,14804,13,3,NY,200,0,1,"CARMAN, Gregory Wright",C000158,1937,,0.337,-0.18
97,House,14838,13,6,NY,200,0,1,"LeBOUTILLIER, John",L000547,1953,,0.362,-0.492
97,House,14840,13,30,NY,200,0,1,"MARTIN, David O'Brien",M000174,1944,2012,0.232,-0.232
97,House,14845,13,5,NY,200,0,1,"McGRATH, Raymond Joseph",M000458,1942,,0.185,-0.45
97,House,14846,13,17,NY,200,0,1,"MOLINARI, Guy Victor",M000842,1928,,0.255,-0.465
97,House,14858,13,16,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.354,-0.391
97,House,14870,13,32,NY,200,0,1,"WORTLEY, George Cornelius",W000752,1926,2014,0.207,-0.094
97,House,3321,47,2,NC,100,0,1,"FOUNTAIN, Lawrence H.",F000319,1913,2002,-0.041,0.73
97,House,10574,47,10,NC,200,0,1,"BROYHILL, James Thomas",B000966,1927,,0.269,0.021
97,House,10788,47,1,NC,100,0,1,"JONES, Walter Beaman, Sr.",J000256,1913,1992,-0.259,0.941
97,House,14001,47,4,NC,100,0,1,"ANDREWS, Ike Franklin",A000207,1925,2010,-0.178,0.481
97,House,14035,47,9,NC,200,0,1,"MARTIN, James Grubbs",M000183,1935,,0.347,-0.168
97,House,14048,47,7,NC,100,0,1,"ROSE, Charles Grandison, III",R000436,1939,2012,-0.319,0.573
97,House,14233,47,8,NC,100,0,1,"HEFNER, Willie Gathrel (Bill)",H000448,1930,2009,-0.264,0.609
97,House,14262,47,5,NC,100,0,1,"NEAL, Stephen Lybrook",N000016,1934,,-0.145,0.112
97,House,14464,47,3,NC,100,0,1,"WHITLEY, Charles Orville",W000419,1927,2002,-0.175,0.73
97,House,14832,47,11,NC,200,0,1,"HENDON, William Martin",H000490,1944,,0.335,-0.122
97,House,14836,47,6,NC,200,0,1,"JOHNSTON, Walter Eugene, III",J000200,1936,,0.723,-0.69
97,House,14812,36,1,ND,100,0,1,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09
97,House,5495,24,5,OH,200,0,1,"LATTA, Delbert Leroy",L000116,1920,2016,0.391,-0.084
97,House,10502,24,17,OH,200,1,1,"ASHBROOK, John Milan",A000221,1928,1982,0.612,0.239
97,House,10773,24,11,OH,200,0,1,"STANTON, John William",S000804,1924,2002,0.135,-0.31
97,House,10786,24,7,OH,200,0,1,"BROWN, Clarence J., Jr.",B000910,1927,,0.3,-0.284
97,House,11034,24,10,OH,200,0,1,"MILLER, Clarence E.",M000718,1917,2011,0.416,-0.304
97,House,11058,24,15,OH,200,0,1,"WYLIE, Chalmers Pangburn",W000781,1920,1998,0.23,-0.13
97,House,12030,24,21,OH,100,0,1,"STOKES, Louis",S000948,1925,2015,-0.578,-0.312
97,House,13040,24,14,OH,100,0,1,"SEIBERLING, John Frederick",S000230,1918,2008,-0.496,-0.457
97,House,14018,24,4,OH,200,1,1,"GUYER, Tennyson",G000537,1913,1981,0.217,-0.059
97,House,14045,24,16,OH,200,0,1,"REGULA, Ralph Straus",R000141,1924,,0.221,-0.223
97,House,14070,24,2,OH,100,0,1,"LUKEN, Thomas Andrew",L000508,1925,,-0.163,-0.077
97,House,14225,24,1,OH,200,0,1,"GRADISON, Willis David, Jr.",G000349,1928,,0.233,-0.338
97,House,14245,24,8,OH,200,0,1,"KINDNESS, Thomas Norman",K000190,1929,2004,0.419,-0.051
97,House,14260,24,23,OH,100,0,1,"MOTTL, Ronald Milton",M001044,1934,,0.021,-0.29
97,House,14402,24,18,OH,100,0,1,"APPLEGATE, Douglas Earl",A000214,1928,,-0.106,0.166
97,House,14443,24,20,OH,100,0,1,"OAKAR, Mary Rose",O000001,1940,,-0.4,0.07
97,House,14445,24,13,OH,100,0,1,"PEASE, Donald James",P000170,1931,2002,-0.308,-0.329
97,House,14632,24,3,OH,100,0,1,"HALL, Tony Patrick",H000074,1942,,-0.28,0.155
97,House,14671,24,19,OH,200,0,1,"WILLIAMS, Lyle",W000528,1942,2008,0.037,-0.139
97,House,14818,24,22,OH,100,0,1,"ECKART, Dennis Edward",E000031,1950,,-0.242,-0.258
97,House,14844,24,6,OH,200,0,1,"McEWEN, Bob",M000432,1950,,0.359,0.089
97,House,14859,24,12,OH,100,0,1,"SHAMANSKY, Robert Norton",S000282,1927,2011,-0.279,-0.073
97,House,14867,24,9,OH,200,0,1,"WEBER, Edward Ford",W000235,1931,,0.258,-0.325
97,House,14875,24,4,OH,200,2,2,"OXLEY, Michael Garver",O000163,1944,2016,0.382,-0.093
97,House,14878,24,17,OH,200,2,2,"ASHBROOK, Jean Spencer",A000220,1934,,0.702,0.152
97,House,14026,53,1,OK,100,0,1,"JONES, James Robert",J000232,1939,,-0.095,0.444
97,House,14219,53,6,OK,100,0,1,"ENGLISH, Glenn Lee, Jr.",E000184,1940,,-0.027,0.603
97,House,14415,53,5,OK,200,0,1,"EDWARDS, Marvin Henry (Mickey)",E000077,1937,,0.394,-0.05
97,House,14462,53,3,OK,100,0,1,"WATKINS, Wesley Wade",W000194,1938,,-0.126,0.741
97,House,14667,53,2,OK,100,0,1,"SYNAR, Michael Lynn",S001139,1950,1996,-0.321,-0.032
97,House,14843,53,4,OK,100,0,1,"McCURDY, David Keith",M000398,1950,,-0.112,0.299
97,House,14201,72,1,OR,100,0,1,"AuCOIN, Les",A000337,1942,,-0.231,-0.418
97,House,14281,72,4,OR,100,0,1,"WEAVER, James Howard",W000227,1927,,-0.311,-0.578
97,House,14864,72,2,OR,200,0,1,"SMITH, Dennis Alan (Denny)",S000527,1938,,0.603,-0.182
97,House,14871,72,3,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.323,-0.443
97,House,10607,14,10,PA,200,0,1,"McDADE, Joseph Michael",M000399,1931,,0.093,-0.355
97,House,11067,14,20,PA,100,0,1,"GAYDOS, Joseph Matthew",G000105,1926,2015,-0.278,0.398
97,House,12010,14,13,PA,200,0,1,"COUGHLIN, Robert Lawrence",C000807,1929,2001,0.204,-0.844
97,House,12035,14,6,PA,100,0,1,"YATRON, Gus",Y000014,1927,2003,-0.174,0.094
97,House,14052,14,9,PA,200,0,1,"SHUSTER, E. G. (Bud)",S000394,1932,,0.416,0.144
97,House,14072,14,12,PA,100,0,1,"MURTHA, John Patrick, Jr.",M001120,1932,2010,-0.265,0.569
97,House,14217,14,7,PA,100,0,1,"EDGAR, Robert William",E000043,1943,2013,-0.334,-0.718
97,House,14273,14,5,PA,200,0,1,"SCHULZE, Richard Taylor",S000146,1929,,0.271,-0.036
97,House,14288,14,19,PA,200,0,1,"GOODLING, William Franklin",G000291,1927,,0.336,-0.494
97,House,14416,14,17,PA,100,0,1,"ERTEL, Allen Edward",E000208,1937,2015,-0.171,0.017
97,House,14434,14,3,PA,100,1,1,"LEDERER, Raymond Francis",L000187,1938,2008,-0.391,0.233
97,House,14436,14,24,PA,200,0,1,"MARKS, Marc Lincoln",M000136,1927,,-0.011,-0.399
97,House,14441,14,22,PA,100,0,1,"MURPHY, Austin John",M001088,1927,,-0.081,-0.357
97,House,14460,14,18,PA,100,0,1,"WALGREN, Douglas",W000044,1940,,-0.247,-0.317
97,House,14461,14,16,PA,200,0,1,"WALKER, Robert Smith",W000068,1942,,0.581,-0.639
97,House,14603,14,21,PA,100,0,1,"BAILEY, Donald Allen",B000037,1945,,-0.347,0.573
97,House,14612,14,23,PA,200,0,1,"CLINGER, William Floyd, Jr.",C000523,1929,,0.176,-0.221
97,House,14622,14,4,PA,200,0,1,"DOUGHERTY, Charles Francis",D000446,1937,,-0.018,-0.154
97,House,14629,14,2,PA,100,0,1,"GRAY, William Herbert, III",G000402,1941,2013,-0.511,-0.219
97,House,14654,14,15,PA,200,0,1,"RITTER, Donald Lawrence",R000277,1940,,0.268,-0.154
97,House,14807,14,8,PA,200,0,1,"COYNE, James Kitchenman, III",C000845,1946,,0.223,-0.449
97,House,14808,14,14,PA,100,0,1,"COYNE, William Joseph",C000846,1936,2013,-0.494,-0.119
97,House,14849,14,11,PA,200,0,1,"NELLIGAN, James Leo",N000027,1929,,0.13,-0.1
97,House,14876,14,3,PA,100,2,2,"SMITH, Joseph Francis",S000579,1920,1999,-0.369,0.445
97,House,94602,14,25,PA,200,0,1,"ATKINSON, Eugene Vincent",A000329,1927,2016,0.069,-0.186
97,House,10561,5,1,RI,100,0,1,"ST. GERMAIN, Fernand Joseph",S000762,1928,2014,-0.355,-0.091
97,House,14857,5,2,RI,200,0,1,"SCHNEIDER, Claudine",S000136,1947,,-0.026,-0.733
97,House,13042,48,2,SC,200,0,1,"SPENCE, Floyd Davidson",S000718,1928,2001,0.32,0.185
97,House,14212,48,3,SC,100,0,1,"DERRICK, Butler Carson, Jr.",D000267,1936,2014,-0.215,0.258
97,House,14235,48,5,SC,100,0,1,"HOLLAND, Kenneth Lamar",H000719,1934,,-0.246,0.523
97,House,14609,48,4,SC,200,0,1,"CAMPBELL, Carroll Ashmore, Jr.",C000079,1940,2005,0.306,0.115
97,House,14830,48,1,SC,200,0,1,"HARTNETT, Thomas Forbes",H000302,1941,,0.503,0.142
97,House,14848,48,6,SC,200,0,1,"NAPIER, John Light",N000005,1947,,0.177,0.294
97,House,14617,37,1,SD,100,0,1,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114
97,House,14851,37,2,SD,200,0,1,"ROBERTS, Clint Ronald",R000308,1935,,0.416,0.043
97,House,10616,54,1,TN,200,0,1,"QUILLEN, James Henry",Q000013,1916,2003,0.246,0.23
97,House,10719,54,2,TN,200,0,1,"DUNCAN, John James",D000534,1919,1988,0.194,0.21
97,House,12038,54,7,TN,100,0,1,"JONES, Ed",J000216,1912,1999,-0.245,0.827
97,House,14004,54,6,TN,200,0,1,"BEARD, Robin Leo, Jr.",B000280,1939,2007,0.297,0.34
97,House,14224,54,8,TN,100,0,1,"FORD, Harold Eugene",F000261,1945,,-0.438,-0.064
97,House,14251,54,3,TN,100,0,1,"LLOYD, Marilyn Laird",L000381,1929,,-0.058,0.452
97,House,14423,54,4,TN,100,0,1,"GORE, Albert Arnold, Jr.",G000321,1948,,-0.316,0.155
97,House,14607,54,5,TN,100,0,1,"BONER, William Hill",B000615,1945,,-0.228,0.455
97,House,1077,49,9,TX,100,0,1,"BROOKS, Jack Bascom",B000880,1922,2012,-0.407,0.725
97,House,10391,49,12,TX,100,0,1,"WRIGHT, James Claude, Jr.",W000763,1922,2015,-0.383,0.672
97,House,10520,49,20,TX,100,0,1,"GONZ脕LEZ, Henry B.",G000272,1916,2000,-0.538,0.558
97,House,10614,49,10,TX,100,0,1,"PICKLE, James Jarrell (Jake)",P000328,1913,2005,-0.218,0.523
97,House,10716,49,15,TX,100,0,1,"de la GARZA, Eligio, II (Kika)",D000203,1927,,-0.255,0.757
97,House,10783,49,16,TX,100,0,1,"WHITE, Richard Crawford",W000390,1923,1998,-0.137,0.601
97,House,11023,49,23,TX,100,0,1,"KAZEN, Abraham, Jr.",K000025,1919,1987,-0.219,0.747
97,House,11066,49,3,TX,200,0,1,"COLLINS, James Mitchell",C000638,1916,1989,0.679,0.122
97,House,13002,49,7,TX,200,0,1,"ARCHER, William Reynolds, Jr.",A000215,1928,,0.496,0.2
97,House,14062,49,2,TX,100,0,1,"WILSON, Charles",W000570,1933,2010,-0.196,0.474
97,House,14234,49,13,TX,100,0,1,"HIGHTOWER, Jack English",H000582,1926,2013,-0.115,0.711
97,House,14290,49,22,TX,200,0,1,"PAUL, Ronald Ernest",P000583,1935,,0.863,-0.505
97,House,14291,49,1,TX,100,0,1,"HALL, Sam Blakeley, Jr.",H000070,1924,1994,0.054,0.936
97,House,14439,49,5,TX,100,0,1,"MATTOX, James Albon",M000260,1943,2008,-0.19,-0.041
97,House,14626,49,24,TX,100,0,1,"FROST, Jonas Martin",F000392,1942,,-0.316,0.354
97,House,14633,49,19,TX,100,0,1,"HANCE, Kent Ronald",H000144,1942,,-0.042,0.747
97,House,14641,49,11,TX,100,0,1,"LEATH, James Marvin",L000180,1931,2000,0.049,0.999
97,House,14643,49,18,TX,100,0,1,"LELAND, George Thomas (Mickey)",L000237,1944,1989,-0.596,-0.228
97,House,14645,49,21,TX,200,0,1,"LOEFFLER, Thomas Gilbert",L000396,1946,,0.425,0.229
97,House,14664,49,17,TX,100,0,1,"STENHOLM, Charles Walter",S000851,1938,,0.019,1
97,House,14822,49,8,TX,200,0,1,"FIELDS, Jack Milton, Jr.",F000111,1952,,0.541,-0.128
97,House,14828,49,4,TX,100,0,1,"HALL, Ralph Moody",H000067,1923,,0.096,0.995
97,House,14850,49,14,TX,100,0,1,"PATMAN, William Neff",P000104,1927,2008,-0.03,0.923
97,House,94628,49,6,TX,100,0,1,"GRAMM, William Philip (Phil)",G000365,1942,,0.215,0.755
97,House,14438,67,2,UT,200,0,1,"MARRIOTT, David Daniel",M000143,1939,,0.264,0.097
97,House,14829,67,1,UT,200,0,1,"HANSEN, James Vear",H000172,1932,,0.496,0.143
97,House,14240,6,1,VT,200,0,1,"JEFFORDS, James Merrill",J000072,1934,2014,0.014,-0.687
97,House,9802,40,9,VA,200,0,1,"WAMPLER, William Creed",W000121,1926,2012,0.146,0.212
97,House,12011,40,5,VA,100,0,1,"DANIEL, Wilbur Clarence (Dan)",D000038,1914,1988,0.161,0.775
97,House,12033,40,2,VA,200,0,1,"WHITEHURST, George William",W000406,1925,,0.233,0.06
97,House,13036,40,7,VA,200,0,1,"ROBINSON, James Kenneth",R000337,1916,1990,0.333,0.377
97,House,13055,40,6,VA,200,0,1,"BUTLER, Manley Caldwell",B001182,1925,2014,0.332,-0.06
97,House,14013,40,4,VA,200,0,1,"DANIEL, Robert Williams, Jr.",D000037,1936,2012,0.318,0.346
97,House,14043,40,8,VA,200,0,1,"PARRIS, Stanford E.",P000080,1929,2010,0.287,-0.179
97,House,14456,40,1,VA,200,0,1,"TRIBLE, Paul Seward, Jr.",T000367,1946,,0.263,0.036
97,House,14802,40,3,VA,200,0,1,"BLILEY, Thomas Jerome, Jr.",B000556,1932,,0.382,-0.13
97,House,14869,40,10,VA,200,0,1,"WOLF, Frank Rudolph",W000672,1939,,0.284,-0.213
97,House,10726,73,5,WA,100,0,1,"FOLEY, Thomas Stephen",F000239,1929,2013,-0.354,0.192
97,House,14044,73,1,WA,200,0,1,"PRITCHARD, Joel McFee",P000546,1925,1997,0.109,-0.587
97,House,14208,73,3,WA,100,0,1,"BONKER, Don Leroy",B000620,1937,,-0.336,-0.059
97,House,14413,73,6,WA,100,0,1,"DICKS, Norman DeValois",D000327,1940,,-0.312,0.11
97,House,14646,73,7,WA,100,0,1,"LOWRY, Michael Edward",L000486,1939,,-0.401,-0.563
97,House,14666,73,2,WA,100,0,1,"SWIFT, Allan Byron",S001115,1935,,-0.43,0.099
97,House,14847,73,4,WA,200,0,1,"MORRISON, Sidney Wallace",M000999,1933,,0.153,-0.158
97,House,6584,56,1,WV,100,0,1,"MOLLOHAN, Robert Homer",M000845,1909,1999,-0.349,0.586
97,House,14448,56,4,WV,100,0,1,"RAHALL, Nick Joe, II",R000011,1949,,-0.306,0.45
97,House,14801,56,2,WV,200,0,1,"BENEDICT, Cleveland Keith",B000358,1935,,0.265,-0.054
97,House,14865,56,3,WV,200,0,1,"STATON, David Michael",S000818,1940,2014,0.33,0.034
97,House,5101,25,2,WI,100,0,1,"KASTENMEIER, Robert William",K000020,1924,2015,-0.514,-0.452
97,House,7824,25,5,WI,100,0,1,"REUSS, Henry Schoellkopf",R000165,1912,2002,-0.481,-0.278
97,House,10463,25,4,WI,100,0,1,"ZABLOCKI, Clement John",Z000001,1912,1983,-0.355,0.293
97,House,12036,25,7,WI,100,0,1,"OBEY, David Ross",O000007,1938,,-0.45,-0.063
97,House,13003,25,1,WI,100,0,1,"ASPIN, Leslie",A000224,1938,1995,-0.32,-0.125
97,House,14655,25,8,WI,200,0,1,"ROTH, Toby A.",R000459,1938,,0.351,-0.21
97,House,14657,25,9,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.641,-0.594
97,House,14675,25,6,WI,200,0,1,"PETRI, Thomas Evert",P000265,1940,,0.379,-0.367
97,House,14827,25,3,WI,200,0,1,"GUNDERSON, Steven Craig",G000524,1951,,0.203,-0.293
97,House,14611,68,1,WY,200,0,1,"CHENEY, Richard Bruce",C000344,1941,,0.523,-0.068
97,Senate,14705,41,0,AL,100,0,1,"HEFLIN, Howell Thomas",H000445,1921,2005,-0.095,0.995
97,Senate,14901,41,0,AL,200,0,1,"DENTON, Jeremiah Andrew, Jr.",D000259,1924,2014,0.467,0.182
97,Senate,12109,81,0,AK,200,0,1,"STEVENS, Theodore Fulton (Ted)",S000888,1923,2010,0.219,-0.5
97,Senate,14907,81,0,AK,200,0,1,"MURKOWSKI, Frank Hughes",M001085,1933,,0.346,-0.275
97,Senate,3658,61,0,AZ,200,0,1,"GOLDWATER, Barry Morris",G000267,1909,1998,0.641,-0.289
97,Senate,14502,61,0,AZ,100,0,1,"DeCONCINI, Dennis Webster",D000185,1937,,-0.216,0.564
97,Senate,10791,42,0,AR,100,0,1,"PRYOR, David Hampton",P000556,1934,,-0.322,0.598
97,Senate,14300,42,0,AR,100,0,1,"BUMPERS, Dale",B001057,1925,2016,-0.362,0.389
97,Senate,12103,71,0,CA,100,0,1,"CRANSTON, Alan",C000877,1914,2000,-0.387,-0.207
97,Senate,14504,71,0,CA,200,0,1,"HAYAKAWA, Samuel Ichiye",H000384,1906,1992,0.433,-0.602
97,Senate,14002,62,0,CO,200,0,1,"ARMSTRONG, William Lester",A000219,1937,2016,0.508,-0.14
97,Senate,14305,62,0,CO,100,0,1,"HART, Gary Warren",H000287,1936,,-0.422,0.087
97,Senate,12032,1,0,CT,200,0,1,"WEICKER, Lowell Palmer, Jr.",W000253,1931,,0.072,-0.995
97,Senate,14213,1,0,CT,100,0,1,"DODD, Christopher John",D000388,1944,,-0.328,-0.317
97,Senate,11044,11,0,DE,200,0,1,"ROTH, William Victor, Jr.",R000460,1921,2003,0.272,-0.39
97,Senate,14101,11,0,DE,100,0,1,"BIDEN, Joseph Robinette, Jr.",B000444,1942,,-0.314,-0.042
97,Senate,13101,43,0,FL,100,0,1,"CHILES, Lawton Mainor, Jr.",C000356,1930,1998,-0.224,0.555
97,Senate,14905,43,0,FL,200,0,1,"HAWKINS, Paula",H000374,1927,2009,0.185,-0.003
97,Senate,14108,44,0,GA,100,0,1,"NUNN, Samuel Augustus",N000171,1938,,-0.145,0.754
97,Senate,14906,44,0,GA,200,0,1,"MATTINGLY, Mack Francis",M000257,1931,,0.333,0.129
97,Senate,4812,82,0,HI,100,0,1,"INOUYE, Daniel Ken",I000025,1924,2012,-0.319,0.062
97,Senate,10605,82,0,HI,100,0,1,"MATSUNAGA, Spark Masayuki",M000250,1916,1990,-0.379,-0.032
97,Senate,11029,63,0,ID,200,0,1,"McCLURE, James Albertus",M000346,1924,2011,0.492,0.043
97,Senate,14056,63,0,ID,200,0,1,"SYMMS, Steven Douglas",S001138,1938,,0.687,0.355
97,Senate,11205,21,0,IL,200,0,1,"PERCY, Charles Harting",P000222,1919,2011,0.099,-0.861
97,Senate,14902,21,0,IL,100,0,1,"DIXON, Alan John",D000366,1927,2014,-0.188,0.312
97,Senate,14447,22,0,IN,200,0,1,"QUAYLE, James Danforth (Dan)",Q000007,1947,,0.498,-0.691
97,Senate,14506,22,0,IN,200,0,1,"LUGAR, Richard Green",L000504,1932,,0.304,-0.466
97,Senate,14226,31,0,IA,200,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.345,-0.068
97,Senate,14707,31,0,IA,200,0,1,"JEPSEN, Roger William",J000101,1928,,0.337,-0.012
97,Senate,10513,32,0,KS,200,0,1,"DOLE, Robert Joseph",D000401,1923,,0.322,-0.279
97,Senate,14708,32,0,KS,200,0,1,"KASSEBAUM, Nancy Landon",K000017,1932,,0.2,-0.566
97,Senate,14106,51,0,KY,100,0,1,"HUDDLESTON, Walter Darlington",H000905,1926,,-0.314,0.532
97,Senate,14302,51,0,KY,100,0,1,"FORD, Wendell Hampton",F000268,1924,2015,-0.277,0.705
97,Senate,5767,45,0,LA,100,0,1,"LONG, Russell Billiu",L000428,1918,2003,-0.18,0.873
97,Senate,14107,45,0,LA,100,0,1,"JOHNSTON, John Bennett, Jr.",J000189,1932,,-0.192,0.765
97,Senate,14010,2,0,ME,200,0,1,"COHEN, William Sebastian",C000598,1940,,0.1,-0.615
97,Senate,14713,2,0,ME,100,0,5,"MITCHELL, George John",M000811,1933,,-0.347,-0.03
97,Senate,10535,52,0,MD,200,0,1,"MATHIAS, Charles McCurdy, Jr.",M000241,1922,2010,-0.033,-0.999
97,Senate,13039,52,0,MD,100,0,1,"SARBANES, Paul Spyros",S000064,1933,,-0.435,-0.221
97,Senate,10808,3,0,MA,100,0,1,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009,-0.443,-0.49
97,Senate,14279,3,0,MA,100,0,1,"TSONGAS, Paul Efthemios",T000393,1941,1997,-0.383,-0.498
97,Senate,11043,23,0,MI,100,0,1,"RIEGLE, Donald Wayne, Jr.",R000249,1938,,-0.426,-0.121
97,Senate,14709,23,0,MI,100,0,1,"LEVIN, Carl",L000261,1934,,-0.395,-0.116
97,Senate,14701,33,0,MN,200,0,1,"BOSCHWITZ, Rudolph Eli (Rudy)",B000647,1930,,0.275,-0.734
97,Senate,14703,33,0,MN,200,0,1,"DURENBERGER, David Ferdinand",D000566,1934,,0.115,-0.793
97,Senate,8883,46,0,MS,100,0,1,"STENNIS, John Cornelius",S000852,1901,1995,-0.056,0.998
97,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,,0.287,0.051
97,Senate,12104,34,0,MO,100,0,1,"EAGLETON, Thomas Francis",E000004,1929,2007,-0.38,0.209
97,Senate,14501,34,0,MO,200,0,1,"DANFORTH, John Claggett",D000030,1936,,0.196,-0.641
97,Senate,12039,64,0,MT,100,0,1,"MELCHER, John",M000635,1924,,-0.329,0.398
97,Senate,14203,64,0,MT,100,0,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017
97,Senate,14512,35,0,NE,100,0,1,"ZORINSKY, Edward",Z000013,1928,1987,-0.095,0.995
97,Senate,14704,35,0,NE,100,0,1,"EXON, J. James",E000284,1921,2005,-0.214,0.868
97,Senate,1482,65,0,NV,100,0,1,"CANNON, Howard Walter",C000120,1912,2002,-0.211,0.495
97,Senate,14077,65,0,NV,200,0,1,"LAXALT, Paul Dominque",L000148,1922,,0.49,-0.146
97,Senate,14706,4,0,NH,200,0,1,"HUMPHREY, Gordon John",H000951,1940,,0.589,0.032
97,Senate,14909,4,0,NH,200,0,1,"RUDMAN, Warren Bruce",R000497,1930,2012,0.301,-0.673
97,Senate,10147,12,0,NJ,100,0,1,"WILLIAMS, Harrison Arlington, Jr.",W000502,1919,2001,-0.344,-0.381
97,Senate,14702,12,0,NJ,100,0,1,"BRADLEY, William Warren (Bill)",B001225,1943,,-0.313,-0.568
97,Senate,14911,12,0,NJ,200,2,5,"BRADY, Nicholas Frederick",B000756,1930,,0.399,-0.898
97,Senate,14103,66,0,NM,200,0,1,"DOMENICI, Pete Vichi",D000407,1932,,0.257,-0.247
97,Senate,14510,66,0,NM,200,0,1,"SCHMITT, Harrison Hagan",S000132,1935,,0.377,-0.455
97,Senate,14508,13,0,NY,100,0,1,"MOYNIHAN, Daniel Patrick",M001054,1927,2003,-0.301,-0.414
97,Senate,14900,13,0,NY,200,0,1,"D'AMATO, Alfonse Marcello",D000018,1937,,0.182,-0.337
97,Senate,14105,47,0,NC,200,0,1,"HELMS, Jesse",H000463,1921,2008,0.631,0.776
97,Senate,14903,47,0,NC,200,0,1,"EAST, John Porter",E000017,1931,1986,0.603,0.658
97,Senate,1252,36,0,ND,100,0,1,"BURDICK, Quentin Northrup",B001077,1908,1992,-0.371,0.42
97,Senate,10569,36,0,ND,200,0,1,"ANDREWS, Mark",A000208,1926,,0.087,-0.024
97,Senate,14073,24,0,OH,100,0,1,"METZENBAUM, Howard Morton",M000678,1917,2008,-0.492,-0.266
97,Senate,14304,24,0,OH,100,0,1,"GLENN, John Herschel, Jr.",G000236,1921,,-0.262,-0.067
97,Senate,14700,53,0,OK,100,0,1,"BOREN, David Lyle",B000639,1941,,-0.142,0.771
97,Senate,14908,53,0,OK,200,0,1,"NICKLES, Donald Lee",N000102,1948,,0.52,0.111
